language_name,repo_name
Java,eclipse/kura
Java,eclipse/paho.mqtt.java
Java,ehcache/ehcache3
Java,eirslett/frontend-maven-plugin
Java,elBukkit/MagicPlugin
Java,elastic/elasticsearch
Java,electrum/presto
Java,emacs-mirror/emacs
Java,ethereum/go-ethereum
Java,evollu/react-native-fcm
Java,facebook/buck
Java,facebook/conceal
Java,facebook/rocksdb
Java,fastlane/fastlane
Java,firebase/functions-samples
Java,firebase/quickstart-cpp
Java,floragunncom/search-guard
Java,florent37/CameraFragment
Java,forcedotcom/aura
Java,frohoff/ysoserial
Java,fxbois/web-mode
Java,gatling/gatling
Java,gchq/stroom
Java,geany/geany
Java,geeeeeeeeek/WeChatLuckyMoney
Java,getlantern/lantern
Java,gitbucket/gitbucket
Java,gocd/gocd
Java,google/allocation-instrumenter
Java,google/android-classyshark
Java,google/cameraview
Java,google/earthenterprise
Java,google/eddystone
Java,google/flexbox-layout
Java,google/gson
Java,google/guava
Java,google/guice
Java,google/volley
Java,googleads/googleads-mobile-unity
Java,googleapis/api-common-java
Java,googlei18n/libphonenumber
Java,googlesamples/android-architecture-components
Java,googlesamples/easypermissions
Java,gradle/gradle
Java,gre/react-native-view-shot
Java,greenplum-db/gpdb
Java,greenrobot/EventBus
Java,grote/Transportr
Java,grpc/grpc-java
Java,gurkenlabs/litiengine
Java,h2oai/h2o-3
Java,haifengl/smile
Java,hail-is/hail
Java,hankcs/HanLP
Java,hartwigmedical/hmftools
Java,headius/ruby-atomic
Java,hibernate/hibernate-ogm
Java,hlinnaka/gpdb
Java,hortonworks/cloudbreak
Java,huangxianyuan/hxyFrame
Java,hype/HYPE_Processing
Java,hyperledger/fabric
Java,iBotPeaches/Apktool
Java,ideacreation/react-native-barcodescanner
Java,igniterealtime/Smack
Java,ikarus23/MifareClassicTool
Java,iluwatar/java-design-patterns
Java,inorichi/tachiyomi
Java,intel-analytics/BigDL
Java,jaliss/securesocial
Java,jamesdbloom/mockserver
Java,jburel/openmicroscopy
Java,jenkinsci/docker-workflow-plugin
Java,jenkinsci/jenkins
Java,jfeinstein10/SlidingMenu
Java,jgraph/drawio
Java,jhy/jsoup
Java,jindrapetrik/jpexs-decompiler
Java,jitsi/jitsi-meet
Java,jitsi/jitsi-videobridge
Java,jitsi/libjitsi
Java,joeferner/node-java
Java,joelittlejohn/jsonschema2pojo
Java,johncarl81/parceler
Java,joshuapinter/react-native-unified-contacts
Java,journeyapps/zxing-android-embedded
Java,jplag/jplag
Java,jpush/aurora-imui
Java,jvm-profiling-tools/async-profiler
Java,jwtk/jjwt
Java,k0shk0sh/FastHub
Java,k9mail/k-9
Java,kbase/KBaseSearchEngine
Java,kennycason/kumo
Java,kevin-wayne/algs4
Java,keybase/client
Java,kiegroup/drools
Java,kittinunf/Fuel
Java,krausest/js-framework-benchmark
Java,kubernetes/examples
Java,kxbmap/configs
Java,lagom/lagom
Java,languagetool-org/languagetool
Java,laobie/NineGridImageView
Java,lettuce-io/lettuce-core
Java,lgvalle/Material-Animations
Java,liaohuqiu/android-Ultra-Pull-To-Refresh
Java,lihaoyi/Ammonite
Java,linkedin/WhereHows
Java,linkedin/ambry
Java,linkedin/databus
Java,linkedin/pinot
Java,lipangit/JiaoZiVideoPlayer
Java,lisawray/groupie
Java,litecoin-project/litecoin
Java,lsjwzh/RecyclerViewPager
Java,luggit/react-native-config
Java,magarena/magarena
Java,markzhai/AndroidPerformanceMonitor
Java,mastermoo/react-native-action-button
Java,mathisdt/trackworktime
Java,mauricio/postgresql-async
Java,maxs15/react-native-spinkit
Java,meganz/sdk
Java,mesonbuild/meson
Java,mesosphere/dcos-commons
Java,mesosphere/marathon
Java,mission-peace/interview
Java,moezbhatti/qksms
Java,mopsalarm/Pr0
Java,mpusher/mpush
Java,msgpack/msgpack-java
Java,mybatis/spring
Java,mybatis/spring-boot-starter
Java,naver/pinpoint
Java,nebulasio/go-nebulas
Java,neo4j-contrib/neo4j-apoc-procedures
Java,neowu/core-ng-project
Java,netty/netty
Java,neuropoly/qMRLab
Java,nextcloud/android
Java,ngageoint/hootenanny
Java,nickbutcher/plaid
Java,nickfox/GpsTracker
Java,nostra13/Android-Universal-Image-Loader
Java,openimaj/openimaj
Java,opensim-org/opensim-core
Java,opensim-org/opensim-gui
Java,openzipkin/zipkin
Java,orhanobut/logger
Java,oscm/shell
Java,ow2-proactive/catalog
Java,ow2-proactive/connector-matlab-scilab
Java,ow2-proactive/programming
Java,ow2-proactive/scheduling
Java,ow2-proactive/scheduling-api
Java,ow2-proactive/scheduling-portal
Java,palantir/atlasdb
Java,palantir/http-remoting
Java,pedrovgs/Lynx
Java,pentaho/big-data-plugin
Java,pentaho/modeler
Java,pentaho/pentaho-hadoop-shims
Java,pentaho/pentaho-kettle
Java,pentaho/pentaho-osgi-bundles
Java,phenotips/phenotips
Java,phonegap/phonegap-plugin-push
Java,pilgr/Paper
Java,playframework/playframework
Java,playgameservices/play-games-plugin-for-unity
Java,poqudrof/PapARt
Java,prestodb/presto
Java,prometheus/cloudwatch_exporter
Java,pyr/cyanite
Java,qdrzwd/VideoRecorder
Java,qiujiayu/AutoLoadCache
Java,qtumproject/qtum
Java,quasar-analytics/quasar
Java,r0adkll/Slidr
Java,ralfstx/minimal-json
Java,redisson/redisson
Java,redkale/redkale
Java,redkale/redkale-plugins
Java,remoting/dubbox
Java,rsjaffe/MIDI2LR
Java,rt2zz/react-native-contacts
Java,rubenlagus/TelegramBots
Java,runelite/runelite
Java,sbt/sbt
Java,scalanlp/breeze
Java,schwabdidier/GazePlay
Java,scwang90/SmartRefreshLayout
Java,segler-alex/RadioDroid
Java,servo/servo
Java,shahen94/react-native-video-processing
Java,shangjingbo1226/AutoPhrase
Java,shardingjdbc/sharding-jdbc
Java,sherxon/AlgoDS
Java,shuzheng/zheng
Java,shwenzhang/AndResGuard
Java,sikuli/sikuli
Java,simlu/voxelshop
Java,snowplow/snowplow
Java,socketio/socket.io-client-java
Java,spesmilo/electrum
Java,spinnaker/orca
Java,splicemachine/spliceengine
Java,spring-cloud/spring-cloud-aws
Java,spring-cloud/spring-cloud-bus
Java,spring-cloud/spring-cloud-commons
Java,spring-cloud/spring-cloud-config
Java,spring-cloud/spring-cloud-consul
Java,spring-cloud/spring-cloud-dataflow
Java,spring-cloud/spring-cloud-netflix
Java,spring-cloud/spring-cloud-security
Java,spring-cloud/spring-cloud-sleuth
Java,spring-projects/spring-boot
Java,spring-projects/spring-security
Java,springfox/springfox
Java,sqshq/PiggyMetrics
Java,square/okhttp
Java,square/picasso
Java,square/retrofit
Java,stanford-futuredata/macrobase
Java,steamclock/internetmap
Java,stefan-niedermann/nextcloud-notes
Java,storybooks/storybook
Java,strava/developers.strava.com
Java,streamsets/datacollector
Java,support-project/knowledge
Java,sussol/mobile
Java,synthetichealth/synthea
Java,teamfx/openjfx-8u-dev-rt
Java,temyers/cucumber-jvm-parallel-plugin
Java,tennc/webshell
Java,tensorflow/tensorflow
Java,terracoin/terracoin
Java,tesseract-ocr/tesseract
Java,tgstation/tgstation
Java,therecipe/qt
Java,thought-machine/please
Java,thx/RAP
Java,timmolter/XChange
Java,tminglei/slick-pg
Java,tomakehurst/wiremock
Java,ttddyy/datasource-proxy
Java,umano/AndroidSlidingUpPanel
Java,usc-isi-i2/Web-Karma
Java,uwigem/uwigem2017
Java,validator/validator
Java,vanilla-music/vanilla
Java,vert-x3/vertx-codegen
Java,viant/endly
Java,vivchar/RendererRecyclerViewAdapter
Java,wasabeef/glide-transformations
Java,wasabeef/recyclerview-animators
Java,wasabeef/richeditor-android
Java,waywardgeek/sonic
Java,wch/r-source
Java,web3j/web3j
Java,webdetails/cda
Java,webdetails/cdf
Java,webfolderio/cdp4j
Java,wenchaojiang/AndroidSwipeableCardStack
Java,wh1ter0se/PowerUp-2018
Java,wikimedia/apps-android-wikipedia
Java,willblaschko/AlexaAndroid
Java,winterbe/java8-tutorial
Java,wix/react-native-navigation
Java,wpilibsuite/allwpilib
Java,wymsee/cordova-imagePicker
Java,xcc3641/SeeWeather
Java,xetorthio/jedis
Java,xinzweb/gpdb
Java,xjdr/xio
Java,xubinux/xbin-store
Java,xuxueli/xxl-api
Java,xuxueli/xxl-job
Java,yahoo/elide
Java,yajiedesign/mxnet
Java,yzhang921/CBoard
Java,zaproxy/zaproxy
Java,zhihu/Matisse
Java,zmaster587/AdvancedRocketry
Java,zo0r/react-native-push-notification
Java,zxing/zxing
Perl,3scale/apicast
Perl,AZO234/NP2kai
Perl,Achain-Dev/Achain
Perl,AdAway/AdAway
Perl,AlDanial/cloc
Perl,Azure/acs-engine
Perl,Azure/azure-quickstart-templates
Perl,Cacti/cacti
Perl,DrKLO/Telegram
Perl,EQEmu/Server
Perl,EtchedPixels/FUZIX
Perl,FRRouting/frr
Perl,FreePBX/framework
Perl,GMOD/jbrowse
Perl,GUI/lua-resty-auto-ssl
Perl,GarageGames/Torque3D
Perl,Homebrew/homebrew-core
Perl,Intel-tensorflow/tensorflow
Perl,JabRef/jabref
Perl,JeremyKuhne/corefx
Perl,JetBrains/intellij-community
Perl,KC3Kai/KC3Kai
Perl,KSP-CKAN/NetKAN
Perl,MiCode/Xiaomi_Kernel_OpenSource
Perl,Microsoft/ChakraCore
Perl,Microsoft/sarif-sdk
Perl,NLog/NLog
Perl,NetworkDeviceTaxonomy/wifi_taxonomy
Perl,NeuroVault/NeuroVault
Perl,NixOS/nix
Perl,OPENDAP/bes
Perl,PTFS-Europe/koha
Perl,PX4/Firmware
Perl,PaddlePaddle/Paddle
Perl,RT-Thread/rt-thread
Perl,Rochet2/TrinityCore
Perl,Snaipe/Criterion
Perl,TechEmpower/FrameworkBenchmarks
Perl,TrinityCore/TrinityCore
Perl,YePpHa/YouTubeCenter
Perl,YosysHQ/yosys
Perl,alisw/AliPhysics
Perl,ambrop72/badvpn
Perl,antalsz/hs-to-coq
Perl,apache/arrow
Perl,apache/zookeeper
Perl,apple/swift
Perl,arangodb/arangodb
Perl,baldurk/renderdoc
Perl,betaflight/betaflight
Perl,brpc/brpc
Perl,bt3gl/My-Gray-Hacker-Resources
Perl,bugobliterator/ardupilot-chibios
Perl,coolsnowwolf/lede
Perl,cucumber/cucumber
Perl,darlinghq/darling
Perl,dartsim/dart
Perl,dimok789/loadiine_gx2
Perl,docker-library/docs
Perl,docker-library/official-images
Perl,domoticz/domoticz
Perl,donaldsharp/frr
Perl,drwetter/testssl.sh
Perl,elastic/elasticsearch
Perl,electron-userland/electron-builder
Perl,emacs-mirror/emacs
Perl,espressif/esp-idf
Perl,facebook/rocksdb
Perl,flux-framework/flux-core
Perl,fractalclone/zephyr-riscv
Perl,gap-system/gap
Perl,geany/geany
Perl,geodynamics/specfem3d
Perl,getlantern/lantern
Perl,ggreer/the_silver_searcher
Perl,gnachman/iTerm2
Perl,google/earthenterprise
Perl,googlesamples/vulkan-basic-samples
Perl,gracelang/language
Perl,greenplum-db/gpdb
Perl,h2o/h2o
Perl,hlinnaka/gpdb
Perl,hype/HYPE_Processing
Perl,iNavFlight/inav
Perl,jenkinsci/jenkins
Perl,joyent/manta-mola
Perl,kbase/KBaseSearchEngine
Perl,keyboardio/Kaleidoscope
Perl,kohler/gifsicle
Perl,lagom/lagom
Perl,languagetool-org/languagetool
Perl,leanprover/lean
Perl,leapmotion/autowiring
Perl,libMesh/libmesh
Perl,lnykryn/systemd-rhel
Perl,lucasjones/cpuminer-multi
Perl,manufactured-solutions/MASA
Perl,marbl/canu
Perl,meganz/sdk
Perl,meta-debian/meta-debian
Perl,metabase/metabase
Perl,netblue30/firejail
Perl,ngageoint/hootenanny
Perl,openembedded/meta-openembedded
Perl,openshift/origin
Perl,openstreetmap/openstreetmap-website
Perl,openwrt/packages
Perl,oskarth/xv6
Perl,ow2-proactive/programming
Perl,practicalswift/swift
Perl,prusa3d/Slic3r
Perl,ptt/pttbbs
Perl,publicsuffix/list
Perl,qTox/qTox
Perl,qgis/QGIS
Perl,qtumproject/qtum
Perl,radare/radare2
Perl,rathena/rathena
Perl,realm/realm-core
Perl,rextimmy/Torque3D
Perl,robertkrimen/otto
Perl,samba-team/samba
Perl,sass/node-sass
Perl,schatzlab/genomescope
Perl,scop/bash-completion
Perl,shangjingbo1226/AutoPhrase
Perl,spacejam/sled
Perl,steamclock/internetmap
Perl,systemd/systemd
Perl,teamfx/openjfx-8u-dev-rt
Perl,tennc/webshell
Perl,tensorflow/tensorflow
Perl,tesseract-ocr/tesseract
Perl,tinyproxy/tinyproxy
Perl,tridge/ardupilot
Perl,uncovery/uncovery_me
Perl,vanilla-music/vanilla
Perl,vmg/redcarpet
Perl,wch/r-source
Perl,webdetails/ccc
Perl,xinzweb/gpdb
Perl,yajiedesign/mxnet
Perl,zaproxy/zaproxy
Perl,zdohnal/system-config-printer
Perl,zephyrproject-rtos/zephyr
Ruby,3scale/apicast
Ruby,52inc/Pulley
Ruby,AOSC-Dev/aosc-os-abbs
Ruby,AlDanial/cloc
Ruby,AliSoftware/OHHTTPStubs
Ruby,Alluxio/alluxio
Ruby,AtlasOfLivingAustralia/ala-install
Ruby,Azure/azure-quickstart-templates
Ruby,Bilibili/ijkplayer
Ruby,CAAPIM/iOS-MAS-Foundation
Ruby,CDLUC3/dmptool
Ruby,CocoaPods/Core
Ruby,CocoaPods/Molinillo
Ruby,Cocoanetics/DTCoreText
Ruby,CoderMJLee/MJRefresh
Ruby,Countly/countly-sdk-ios
Ruby,DataDog/integrations-extras
Ruby,DaveGamble/cJSON
Ruby,DavideD/hibernate-ogm
Ruby,DianQK/TransitionTreasury
Ruby,Esri/arcgis-cookbook
Ruby,Exygy/sf-dahlia-web
Ruby,FBTUG/DevZone
Ruby,Finb/V2ex-Swift
Ruby,Flipboard/FLAnimatedImage
Ruby,Flipboard/FLEX
Ruby,FreeUKGen/MyopicVicar
Ruby,GNOME/gnome-builder
Ruby,GarageGames/Torque3D
Ruby,Glavin001/atom-beautify
Ruby,GoogleChrome/lighthouse
Ruby,HJaycee/JCAlertController
Ruby,Homebrew/homebrew-core
Ruby,HugoGiraudel/sass-guidelines
Ruby,Intel-tensorflow/tensorflow
Ruby,JabRef/jabref
Ruby,JackDanger/permanent_records
Ruby,JetBrains/intellij-community
Ruby,JohnSundell/Files
Ruby,KnuffApp/Knuff
Ruby,KrauseFx/xcode-install
Ruby,Kronuz/Xapiand
Ruby,LMMS/lmms
Ruby,Linuxbrew/brew
Ruby,Linuxbrew/homebrew-xorg
Ruby,MRPT/mrpt
Ruby,Marri/glowfic
Ruby,MessageKit/MessageKit
Ruby,Moya/Moya
Ruby,MrPowers/frontend-generators
Ruby,MxABC/swiftScan
Ruby,NASA-Tensegrity-Robotics-Toolkit/NTRTsim
Ruby,OAuthSwift/OAuthSwift
Ruby,OPENDAP/bes
Ruby,Originate/git-town
Ruby,ProjectDent/ARKit-CoreLocation
Ruby,Quick/Nimble
Ruby,Quick/Quick
Ruby,RT-Thread/rt-thread
Ruby,Ramotion/circle-menu
Ruby,ReSwift/ReSwift
Ruby,ReactiveX/RxSwift
Ruby,SVProgressHUD/SVProgressHUD
Ruby,SalesforceFoundation/Cumulus
Ruby,Screetsec/TheFatRat
Ruby,SeldonIO/seldon-server
Ruby,SeleniumHQ/selenium
Ruby,Shopify/active_shipping
Ruby,Shopify/active_utils
Ruby,Slashbunny/puppet-phpfpm
Ruby,SnapKit/Masonry
Ruby,SnapKit/SnapKit
Ruby,SwiftGen/SwiftGen
Ruby,SwiftWeekly/swiftweekly.github.io
Ruby,SwifterSwift/SwifterSwift
Ruby,TaylanTatli/Moon
Ruby,TechEmpower/FrameworkBenchmarks
Ruby,TimOliver/TOCropViewController
Ruby,WenchaoD/FSCalendar
Ruby,WikiEducationFoundation/WikiEduDashboard
Ruby,Yelp/yelp-ruby
Ruby,YosysHQ/yosys
Ruby,acquia/blt
Ruby,agrc/gis.utah.gov
Ruby,alanwangmodify/WXSTransition
Ruby,allenwq/devise-multi_email
Ruby,alwx/react-native-photo-view
Ruby,amida-tech/orange-api
Ruby,amix/vimrc
Ruby,ampproject/amphtml
Ruby,ankane/ahoy
Ruby,ankane/dexter
Ruby,ankane/strong_migrations
Ruby,antirez/redis
Ruby,aodn/aodn-portal
Ruby,apache/arrow
Ruby,apache/calcite
Ruby,apache/cordova-docs
Ruby,apple/swift
Ruby,arangodb/arangodb
Ruby,artsy/emission
Ruby,asciidoctor/asciidoctor
Ruby,asciidoctor/asciidoctor.js
Ruby,autolab/Autolab
Ruby,avh4/elm-format
Ruby,banchichen/TZImagePickerController
Ruby,bang590/JSPatch
Ruby,bawn/LCNetwork
Ruby,bbatsov/rubocop
Ruby,betaflight/betaflight-configurator
Ruby,bkimminich/juice-shop
Ruby,blackducksoftware/hub-detect
Ruby,boazsegev/combine_pdf
Ruby,bogdan/datagrid
Ruby,boxcutter/windows
Ruby,bradyhouse/house
Ruby,braintree/braintree-ios-drop-in
Ruby,bt3gl/My-Gray-Hacker-Resources
Ruby,calonso/ruby-push-notifications
Ruby,camunda/camunda-bpm-platform
Ruby,caskdata/cdap
Ruby,caskroom/homebrew-cask
Ruby,chapmanb/bcbio-nextgen
Ruby,chef-cookbooks/erlang
Ruby,chef-partners/omnibus-marketplace
Ruby,chef/chef
Ruby,chenxtdo/UPImageMacApp
Ruby,chloerei/writings
Ruby,chrislopresto/ember-freestyle
Ruby,churchio/onebody
Ruby,cilium/cilium
Ruby,civicdata/civicdata.github.io
Ruby,cloudfoundry/buildpacks-ci
Ruby,cloudfoundry/java-buildpack
Ruby,cloudify-cosmo/cloudify-cli
Ruby,cmu-db/peloton
Ruby,coala/coala-bears
Ruby,cockroachdb/cockroach
Ruby,code4craft/webmagic
Ruby,comfy/comfy-blog
Ruby,coreos/tectonic-installer
Ruby,couchbase/couchbase-lite-ios
Ruby,couchbase/sync_gateway
Ruby,cucumber/cucumber
Ruby,cucumber/cucumber-ruby
Ruby,danger/danger
Ruby,danielberkompas/ex_twilio
Ruby,danielgindi/Charts
Ruby,davetron5000/gli
Ruby,ddollar/foreman
Ruby,decidim/decidim
Ruby,deeplearning4j/deeplearning4j
Ruby,devtools-html/debugger.html
Ruby,doabit/semantic-ui-sass
Ruby,docker-library/official-images
Ruby,dotclear/dotclear
Ruby,dry-rb/dry-monads
Ruby,dry-rb/dry-validation
Ruby,dtk/dtk-server
Ruby,eBay/NMessenger
Ruby,eitoball/rubocop-checkstyle_formatter
Ruby,emacs-mirror/emacs
Ruby,ennioma/arek
Ruby,envoy/Embassy
Ruby,erichmenge/signed_form
Ruby,ethanhs/WSL-Programs
Ruby,ethereum/go-ethereum
Ruby,eventql/eventql
Ruby,evollu/react-native-fcm
Ruby,fabric8-ui/fabric8-ui
Ruby,facebook/flow
Ruby,facebook/folly
Ruby,facebook/pop
Ruby,facebook/rocksdb
Ruby,facebook/taste-tester
Ruby,fastlane/fastlane
Ruby,fcwu/docker-ubuntu-vnc-desktop
Ruby,fedora-infra/bodhi
Ruby,feedbin/feedbin
Ruby,felipecsl/wombat
Ruby,fermiPy/fermipy
Ruby,firebase/functions-samples
Ruby,firebase/quickstart-cpp
Ruby,flood-io/ruby-jmeter
Ruby,flyerhzm/bullet
Ruby,fnproject/fn
Ruby,fog/fog-core
Ruby,fog/fog-openstack
Ruby,gabrielfalcao/lettuce
Ruby,gali8/Tesseract-OCR-iOS
Ruby,gate-sso/gate
Ruby,gavinbunney/Toucan
Ruby,geany/geany
Ruby,geerlingguy/ansible-for-devops
Ruby,geerlingguy/drupal-vm
Ruby,getlantern/lantern
Ruby,getsentry/sentry
Ruby,git-lfs/git-lfs
Ruby,gleitz/howdoi
Ruby,gluster/glusterweb
Ruby,gnachman/iTerm2
Ruby,gocd/gocd
Ruby,goodwill/capybara-select2
Ruby,google/EarlGrey
Ruby,google/google-api-ruby-client
Ruby,gracelang/language
Ruby,gravitational/teleport
Ruby,gre/react-native-view-shot
Ruby,greenplum-db/gpdb
Ruby,groonga/groonga
Ruby,grote/Transportr
Ruby,grpc/grpc
Ruby,gsdios/SDAutoLayout
Ruby,h2o/h2o
Ruby,h2oai/h2o-3
Ruby,habitat-sh/habitat
Ruby,hackiftekhar/IQKeyboardManager
Ruby,haml/haml
Ruby,hanami/hanami
Ruby,hashicorp/consul
Ruby,hashicorp/terraform
Ruby,hathway/JSONRequest
Ruby,headius/ruby-atomic
Ruby,hibernate/hibernate-ogm
Ruby,hlinnaka/gpdb
Ruby,hlissner/doom-emacs
Ruby,holman/dotfiles
Ruby,httpswift/swifter
Ruby,huangz1990/redis-3.0-annotated
Ruby,hyperledger/fabric
Ruby,hyperoslo/Cache
Ruby,iNavFlight/inav
Ruby,ibireme/YYCache
Ruby,ibireme/YYKit
Ruby,ibireme/YYModel
Ruby,igor-alexandrov/wisepdf
Ruby,insidegui/WWDC
Ruby,intercom/intercom-rails
Ruby,intercom/intercom-ruby
Ruby,istio/istio
Ruby,jaliss/securesocial
Ruby,jamesdbloom/mockserver
Ruby,janl/mustache.js
Ruby,jasonLaster/debugger.html
Ruby,jedisct1/swift-sodium
Ruby,jekyll/jekyll
Ruby,jenkinsci/jenkins
Ruby,jgorset/facebook-messenger
Ruby,jhawthorn/solidus
Ruby,jitsi/jitsi-meet
Ruby,jnunemaker/flipper
Ruby,joeldev/JLRoutes
Ruby,jondot/sneakers
Ruby,joyent/sdc-headnode
Ruby,jsonapi-suite/jsonapi_compliable
Ruby,junegunn/fzf
Ruby,junegunn/redis-stat
Ruby,kbase/KBaseSearchEngine
Ruby,kennycason/kumo
Ruby,kenpratt/wikipedia-client
Ruby,kenwheeler/slick
Ruby,keybase/client
Ruby,kiegroup/drools
Ruby,kivy/kivy-designer
Ruby,kmuto/review
Ruby,kpumuk/meta-tags
Ruby,ksylvest/jquery-growl
Ruby,kubeless/kubeless
Ruby,kubernetes/kubernetes
Ruby,layerhq/Atlas-iOS
Ruby,lbryio/lbry
Ruby,le4ker/personal-jekyll-theme
Ruby,leafo/scssphp
Ruby,leichunfeng/MVVMReactiveCocoa
Ruby,lexrus/LTMorphingLabel
Ruby,linea-it/dri
Ruby,lkzhao/Hero
Ruby,longitachi/ZLPhotoBrowser
Ruby,loomio/loomio
Ruby,luggit/react-native-config
Ruby,magarena/magarena
Ruby,markevans/dragonfly
Ruby,material-components/material-components-ios
Ruby,matteocrippa/awesome-swift
Ruby,maxs15/react-native-spinkit
Ruby,mdaines/viz.js
Ruby,mesosphere/dcos-commons
Ruby,mesosphere/marathon
Ruby,metabase/metabase
Ruby,miguelfreitas/twister-core
Ruby,mikedanese/kubernetes
Ruby,mileszs/wicked_pdf
Ruby,mochajs/mocha
Ruby,modularscale/modularscale-sass
Ruby,mozilla-mobile/firefox-ios
Ruby,mozilla/tls-observatory
Ruby,mxcl/PromiseKit
Ruby,natritmeyer/site_prism
Ruby,naver/pinpoint
Ruby,neinteractiveliterature/intercode
Ruby,nextcloud/android
Ruby,ngageoint/hootenanny
Ruby,ngld/knossos
Ruby,nickfox/GpsTracker
Ruby,ninjaprox/NVActivityIndicatorView
Ruby,nmdias/FeedKit
Ruby,noodlewerk/NWPusher
Ruby,npwalker/pe_metric_curl_cron_jobs
Ruby,nulib/avalon
Ruby,nusmodifications/nusmods
Ruby,omniauth/omniauth
Ruby,oneclick/rubyinstaller2
Ruby,onevcat/Kingfisher
Ruby,opal/opal
Ruby,open-falcon/falcon-plus
Ruby,opencog/atomspace
Ruby,openedinc/callisto
Ruby,openfoodfoundation/openfoodnetwork
Ruby,openshift/origin
Ruby,openstreetmap/openstreetmap-website
Ruby,opentable/sous
Ruby,openwrt/packages
Ruby,optoro-devops/optoro_mysql
Ruby,ow2-proactive/connector-matlab-scilab
Ruby,ow2-proactive/scheduling
Ruby,pachyderm/pachyderm
Ruby,pat/thinking-sphinx
Ruby,patchthecode/JTAppleCalendar
Ruby,phonegap/phonegap-plugin-push
Ruby,phpbrew/phpbrew
Ruby,pid/speakingurl
Ruby,pioneers/PieCentral
Ruby,piotrmurach/tty-prompt
Ruby,poqudrof/PapARt
Ruby,practicalswift/swift
Ruby,prebid/prebid.github.io
Ruby,projectcalico/calico
Ruby,publiclab/plots2
Ruby,pulibrary/requests
Ruby,puppetlabs/showoff
Ruby,qmk/qmk_firmware
Ruby,quilljs/quill
Ruby,r7kamura/ruboty
Ruby,rails/rails
Ruby,rails/spring
Ruby,raulriera/TextFieldEffects
Ruby,ray-project/ray
Ruby,rbenv/rbenv
Ruby,realm/jazzy
Ruby,realm/realm-core
Ruby,renocollective/member-portal
Ruby,renzifeng/ZFPlayer
Ruby,rextimmy/Torque3D
Ruby,rmagick/rmagick
Ruby,rmosolgo/graphql-ruby
Ruby,rodjek/rspec-puppet
Ruby,rook/rook
Ruby,rpherbig/dr-scripts
Ruby,rt2zz/react-native-contacts
Ruby,ruby-grape/grape-active_model_serializers
Ruby,sass/node-sass
Ruby,schmich/marinara
Ruby,sebyddd/SDVersion
Ruby,sensu-plugins/sensu-plugins-disk-checks
Ruby,sensu-plugins/sensu-plugins-elasticsearch
Ruby,sergdort/CleanArchitectureRxSwift
Ruby,serratus/quaggaJS
Ruby,shadowsocks/ShadowsocksX-NG
Ruby,shahen94/react-native-video-processing
Ruby,shyiko/ktlint
Ruby,sillsdev/web-languageforge
Ruby,sj26/mailcatcher
Ruby,skywinder/github-changelog-generator
Ruby,slackhq/SlackTextViewController
Ruby,snowplow/snowplow
Ruby,solvcon/solvcon
Ruby,sorah/acmesmith
Ruby,spring-cloud/spring-cloud-bus
Ruby,spring-cloud/spring-cloud-config
Ruby,spring-cloud/spring-cloud-dataflow
Ruby,spring-cloud/spring-cloud-netflix
Ruby,spring-cloud/spring-cloud-pipelines
Ruby,spring-cloud/spring-cloud-security
Ruby,spring-projects/spring-boot
Ruby,standardnotes/web
Ruby,steamclock/internetmap
Ruby,stephencelis/SQLite.swift
Ruby,streamio/streamio-ffmpeg
Ruby,superk589/DereGuide
Ruby,swisspol/GCDWebServer
Ruby,tao12345666333/tornado-zh
Ruby,teamfx/openjfx-8u-dev-rt
Ruby,tekezo/Karabiner-Elements
Ruby,tensorflow/tensorflow
Ruby,the-blue-alliance/the-blue-alliance
